model_id,clustering,path_length,diameter,modularity,num_communities,avg_community_size,max_community_size,community_size_variation
267,0.25431712995791167,2.6160216934919522,5.0,0.1264664150708305,20,428.75,875,297.0168134971487
268,0.2537138273727176,2.6492348961978074,5.0,0.13031185708083246,18,476.3888888888889,828,233.02602117190662
269,0.25647093640568586,2.683005598320504,5.0,0.13321341364627726,261,32.8544061302682,947,140.67054071356702
270,0.25503776782370813,2.6575367389783064,5.0,0.12525991919066048,19,451.3157894736842,876,234.5926037851418
271,0.25510311526406254,2.659590622813156,6.0,0.12058064986318404,364,23.557692307692307,690,91.94115097727571
272,0.2556176053713549,2.662583391649172,5.0,0.12663919525932799,17,504.4117647058824,830,264.44927431384855
273,0.25618955889484907,2.5960394307046197,0.0,0.11747811836257308,67,127.98507462686567,828,217.90416163494962
274,0.2561933756845601,2.6225682295311405,5.0,0.12430470831222808,21,408.3333333333333,783,198.73656488482993
275,0.2535960835854107,2.6138383484954515,5.0,0.11706510711654419,385,22.272727272727273,512,78.34068727150901
276,0.2557265792999799,2.631800793095405,5.0,0.11442899212492039,406,21.120689655172413,690,79.16415392410539
277,0.25352900330502165,2.5711814788896663,5.0,0.12328614840527173,20,428.75,988,229.07768878701393
278,0.25573408553479154,2.6524247725682297,5.0,0.12832124641336207,19,451.3157894736842,900,307.41144255516974
279,0.25307363106714015,2.6324014462327967,5.0,0.11913682931190303,353,24.291784702549574,758,89.27157131616292
280,0.25509887331157277,2.6345754606951246,5.0,0.12772905597240564,19,451.3157894736842,991,313.15055276665396
281,0.2533408153919358,2.6211414353471736,5.0,0.12500380271430456,22,389.77272727272725,1142,330.33219255473193
282,0.2518345252116159,2.624274550968043,5.0,0.12440510554928802,399,21.49122807017544,928,92.55579796852052
283,0.2559008740655291,2.6146664334033125,5.0,0.12331854128962802,19,451.3157894736842,897,236.51105518426985
284,0.2530317991000214,2.6838861674830885,5.0,0.12992431713938382,16,535.9375,986,214.4567172968709
285,0.25254870740190677,2.6556717984604616,5.0,0.12502296061269808,17,504.4117647058824,822,151.60127999751788
286,0.2541447351292792,2.617842313972475,5.0,0.1271537176202096,26,329.8076923076923,798,293.912862444057
287,0.2517026276660666,2.636286447399114,6.0,0.12803141660696676,15,571.6666666666666,1028,287.2313043911165
288,0.2566746951240439,2.646017028224866,5.0,0.12280058427605733,53,161.79245283018867,1069,270.49635428021816
289,0.2545887216142046,2.6656706321436903,5.0,0.13002514774987697,36,238.19444444444446,877,279.57257251466774
290,0.2550181126597338,2.6880949603359774,0.0,0.1286914979051425,20,428.75,1179,391.21757054099703
291,0.2545554358679534,2.6528947982271984,5.0,0.12689373997126419,18,476.3888888888889,1087,356.7062499668769
292,0.2521529709651384,2.65494285047819,5.0,0.11703781992030382,373,22.989276139410187,803,91.86847979241188
293,0.25341145136698257,2.6403265686960578,5.0,0.11984795441739754,334,25.67365269461078,797,99.14507950901768
294,0.25376470214149405,2.6477641707487756,5.0,0.13049146879767726,22,389.77272727272725,923,315.74514058280124
295,0.25322808923736767,2.6239946349428505,5.0,0.1284590424968971,22,389.77272727272725,915,299.1364741473183
296,0.25548220370688274,2.6575198320111992,0.0,0.11623780717356075,362,23.6878453038674,547,86.45849332328766
297,0.2541470354679014,2.597238161884768,5.0,0.12606266679681113,24,357.2916666666667,752,289.1756212590466
298,0.25469439902470536,2.670056126019337,5.0,0.11866301099318055,405,21.17283950617284,680,84.96352014914834
299,0.253995620519039,2.641659668766037,5.0,0.11540609287961376,401,21.384039900249377,672,80.19214546421003
300,0.25335844343587893,2.603811523209704,5.0,0.12858487226144458,19,451.3157894736842,973,235.1044678506219
301,0.25321140820398164,2.638885001166317,5.0,0.12591728515929057,17,504.4117647058824,989,270.3266126533799
302,0.25548065910974116,2.631387916958246,5.0,0.12265163301272351,385,22.272727272727273,823,91.30670966705745
303,0.2555276546576501,2.614091439234896,5.0,0.12404528084916516,17,504.4117647058824,814,211.5928551066409
304,0.25495391291626374,2.6060461861441566,5.0,0.12388455897672296,297,28.872053872053872,1289,128.2206265946856
305,0.2512730326377101,2.605917891299277,5.0,0.11281171753659018,477,17.9769392033543,835,67.7020037595889
306,0.25226503104190223,2.644131094005132,5.0,0.11784000591159102,403,21.277915632754343,729,85.88556171320002
307,0.2536641522941229,2.6301364590622813,5.0,0.12349523870103571,25,343.0,844,262.16468106898003
308,0.25245705941128926,2.6501352927455097,6.0,0.11672810076169085,442,19.400452488687783,602,70.59626654770058
309,0.25323695059943363,2.7136680662467927,5.0,0.12374100566516058,25,343.0,833,283.79104989410786
310,0.25363694839787804,2.658062747842314,5.0,0.1258652794033611,357,24.019607843137255,829,100.77568710423564
311,0.25383031861057037,2.688297177513413,5.0,0.12184548215006946,333,25.75075075075075,785,95.85647291830257
312,0.2543763217902138,2.6380907394448334,5.0,0.12809784470902497,13,659.6153846153846,1031,213.18050800690676
313,0.25280266048583844,2.6945218101236295,5.0,0.1279188361458674,39,219.87179487179486,941,314.8968231095238
314,0.2542501164713662,2.628481455563331,5.0,0.12489254613611236,293,29.266211604095563,926,113.00501718746315
315,0.2549314843708063,2.6118661068346163,5.0,0.11884732578375466,391,21.9309462915601,882,94.20960924742286
316,0.25728074709608645,2.602711152589827,0.0,0.12805422357935098,284,30.193661971830984,706,105.26151786350029
317,0.2548939498398994,2.62944366689993,5.0,0.12503709586326772,21,408.3333333333333,1096,329.4389651301615
318,0.2508630285913042,2.6495276417074876,5.0,0.12300098888349315,309,27.750809061488674,578,93.52876809041413
319,0.25278363751948113,2.65802425938885,5.0,0.12590989222396604,15,571.6666666666666,1047,198.03894117628033
320,0.25456481573181367,2.6630067646372755,5.0,0.12317092284840873,21,408.3333333333333,835,258.950874792026
321,0.25128891000257914,2.600833916491719,5.0,0.13027373554379945,19,451.3157894736842,935,254.56176018933502
322,0.2514150506803759,2.633982971775134,5.0,0.12467612594077766,22,389.77272727272725,822,241.15044942151437
323,0.2554121255077903,2.6433356659668767,5.0,0.12946127882399047,21,408.3333333333333,1024,266.35428131457394
324,0.2556343458008636,2.632456836210919,0.0,0.12702355464295803,22,389.77272727272725,774,266.08951532386476
325,0.2577925086585103,2.6246139491485887,5.0,0.1206577427397251,323,26.54798761609907,693,93.4888944943897
326,0.2524442145514695,2.5950968042920457,4.0,0.12160436148939502,314,27.308917197452228,827,98.68325826544675
327,0.2537203893584445,2.6259995334732915,5.0,0.12244728909854938,21,408.3333333333333,677,208.38410809833007
328,0.25423077243735587,2.608430137625379,5.0,0.1299373768076943,19,451.3157894736842,1253,304.6913973932139
329,0.25544076985349384,2.6554420340564495,5.0,0.12570444208397288,19,451.3157894736842,741,204.7262749268627
330,0.25220576991925386,2.6093433636575694,5.0,0.1253209783901436,17,504.4117647058824,1017,353.2471320933546
331,0.2519140036014519,2.5770667133193377,5.0,0.1218691170489998,291,29.467353951890033,735,103.88710565405663
332,0.25414734607439093,2.6977385117797996,5.0,0.12282252271879385,428,20.035046728971963,747,78.68573589545332
333,0.2572329995559216,2.628648238861675,5.0,0.1220202619000804,26,329.8076923076923,1088,320.9858634834453
334,0.2556731875373603,2.6130650804758573,5.0,0.12033414885786863,364,23.557692307692307,592,86.00328687274873
335,0.25417716986194555,2.669862374620947,5.0,0.12463140999743283,280,30.625,764,111.6760881331106
336,0.25432047822793524,2.624510146955913,5.0,0.12446613693398727,21,408.3333333333333,912,247.32941852889493
337,0.2515474834435419,2.6080440867739676,5.0,0.11979970641910187,25,343.0,899,264.1319367285978
338,0.25720331826693316,2.6316829951014697,5.0,0.1187663743693758,420,20.416666666666668,968,85.26524557622878
339,0.2559272140170517,2.621915092139025,5.0,0.12406079878866437,268,31.996268656716417,926,121.83067213409043
340,0.2550765708514807,2.611722649871705,5.0,0.1229241620329663,383,22.389033942558747,803,83.03230102137874
341,0.2576449327242503,2.640258922323303,5.0,0.12804963938731911,17,504.4117647058824,922,212.04940013328454
342,0.25291116087635085,2.6652379286214134,5.0,0.12398065370370828,22,389.77272727272725,710,227.96569355500958
343,0.25722516388794503,2.6499568462794496,5.0,0.1250920757673631,14,612.5,1142,240.0909797793923
344,0.2547669060560232,2.645278749708421,6.0,0.12645676881675566,14,612.5,873,129.83547281078464
345,0.25345927648304917,2.6455388383484952,5.0,0.1260436782338752,18,476.3888888888889,974,250.97413299401745
346,0.25347362500012727,2.618171215302076,5.0,0.12696595117138978,42,204.16666666666666,836,272.86416616075326
347,0.2540811386547911,2.6119255889899695,5.0,0.1309761833041056,19,451.3157894736842,970,320.4751493168228
348,0.251183096359256,2.647641707487754,5.0,0.11954192263562119,306,28.022875816993466,612,97.38195199694968
349,0.2552049304297748,2.6265255423372986,5.0,0.12696914555492556,15,571.6666666666666,875,171.3638105188944
350,0.2543882290400577,2.61549218567763,5.0,0.11430265586435039,414,20.71256038647343,701,76.53783748496146
351,0.25257507874273805,2.630451364590623,5.0,0.11734571886062584,507,16.913214990138066,774,66.91910069914111
352,0.2581215426799788,2.641096337765337,5.0,0.12370212566939713,27,317.5925925925926,990,271.440773058256
353,0.2559212054346273,2.5982202006064847,5.0,0.12146437077438252,324,26.46604938271605,824,103.11638855243295
354,0.25584422640218835,2.634632610216935,5.0,0.12214630433703148,20,428.75,1138,267.9492256006723
355,0.2524213715670362,2.652365290412876,5.0,0.12570129905593463,12,714.5833333333334,1341,300.72591572541415
356,0.2547612927146266,2.631445066480056,5.0,0.12668291747817237,18,476.3888888888889,812,202.86644180316404
357,0.2529173304826799,2.682804991835783,5.0,0.1256664073404758,20,428.75,812,266.4167552914043
358,0.2525220943525663,2.6657056216468393,5.0,0.12750218197787744,20,428.75,1077,354.0193320992513
359,0.25064986499109215,2.649283881502216,5.0,0.12000406340740963,17,504.4117647058824,832,142.46322903225794
360,0.25215586767473447,2.6356089594027066,5.0,0.12374082936001436,22,389.77272727272725,801,250.19718256864778
361,0.25427104297236197,2.611377420107301,5.0,0.12665040261688587,17,504.4117647058824,792,184.92575897418922
362,0.25285918341588226,2.599837881968743,5.0,0.1169372308094923,422,20.319905213270143,860,86.90894909712333
363,0.25449918932468923,2.6116001866106835,5.0,0.12792925235667774,25,343.0,744,264.15964869752537
364,0.2521313233171808,2.676650338231864,5.0,0.12112330009482221,17,504.4117647058824,1044,206.61019245501316
365,0.2532825822087862,2.64715418707721,5.0,0.12125655582367144,318,26.965408805031448,913,106.42567045478792
366,0.25543051795639043,2.6152857476090507,5.0,0.1209095476275128,19,451.3157894736842,794,247.99682778777188
367,0.2532387175576917,2.589587123862841,5.0,0.1253714370935627,25,343.0,902,295.8821386971508
368,0.2532593711500954,2.6386878936319103,5.0,0.1174487631582816,481,17.827442827442827,659,67.81163034074011
369,0.25583765575916134,2.6451364590622815,5.0,0.12195727712760512,21,408.3333333333333,676,192.70390149344058
370,0.25739050400864416,2.6007464427338465,5.0,0.11883572047284155,375,22.866666666666667,936,91.27753039798763
371,0.25285168566816046,2.6223023093072078,5.0,0.11337420128470188,460,18.641304347826086,736,71.55690674314047
372,0.2541957688563259,2.6708479122929787,5.0,0.12048273252036619,65,131.92307692307693,1016,239.0981972516608
373,0.2536563549624299,2.647915791929088,5.0,0.12479431444645787,19,451.3157894736842,927,248.7577668994433
374,0.25721657125369873,2.637927455096804,5.0,0.12597318130033675,356,24.087078651685392,836,86.49420810254261
375,0.2549405844968635,2.6755446699323535,5.0,0.12149682799230231,21,408.3333333333333,968,299.11334582528013
376,0.25568752699522884,2.663606251457896,5.0,0.12724739156040932,14,612.5,1404,313.1042158770782
377,0.25212376402840864,2.623243526941917,5.0,0.12221141279881174,65,131.92307692307693,767,222.78173573062028
378,0.25520381872504744,2.6600513179379517,5.0,0.12372318393900635,19,451.3157894736842,795,235.66636823932595
379,0.2575318157254303,2.6365453697224166,5.0,0.1281530946201448,20,428.75,730,205.1574700077967
380,0.25504629141616864,2.5945882901796127,5.0,0.12098511280335156,329,26.06382978723404,661,93.6716385303897
381,0.25390383801309047,2.6299090272918124,5.0,0.12164347916012791,314,27.308917197452228,723,100.13642024427023
382,0.25411459583053514,2.631096337765337,5.0,0.1152881762532732,417,20.563549160671464,692,80.76054201252278
383,0.2532877556563192,2.6228598087240496,5.0,0.12087126187723701,42,204.16666666666666,900,236.98502229814187
384,0.2509172363677559,2.626032190342897,5.0,0.12432463843175638,21,408.3333333333333,1071,242.57533603149693
385,0.25482628318156186,2.6619699090272917,5.0,0.12375722560082164,22,389.77272727272725,894,228.99323765683994
386,0.2524125912249207,2.6383240027991604,5.0,0.11267349973480958,440,19.488636363636363,669,70.64704110097121
387,0.2527261605075811,2.640891066013529,5.0,0.12255419977572335,412,20.813106796116504,882,85.35022948341785
388,0.25344475471162037,2.6191217634709587,5.0,0.11599084066323592,443,19.35665914221219,690,76.39025453804433
389,0.2535932745229759,2.6002542570562164,5.0,0.11068866144454788,537,15.968342644320298,845,65.20665418605357
390,0.25003063138963155,2.6513109400513177,5.0,0.11934235389576447,307,27.93159609120521,796,111.93107411920317
391,0.2542613844896513,2.6206694658269187,5.0,0.12253082507361188,312,27.483974358974358,710,107.0379144406047
392,0.25553703465459526,2.6451714485654305,5.0,0.12008777294036918,389,22.043701799485863,536,77.62056311093825
393,0.25456980862766004,2.6696501049685093,5.0,0.1163973578339291,425,20.176470588235293,773,77.72563760101572
394,0.25220689042075,2.5952519244226733,5.0,0.12198114281973904,347,24.711815561959654,1010,101.92935878910976
395,0.254757837150942,2.613002099370189,5.0,0.1274130921469152,15,571.6666666666666,842,157.79635258423713
396,0.2528361738623913,2.6343666899930023,5.0,0.1207266374320755,44,194.88636363636363,1172,308.1915148313619
397,0.24999783087352723,2.5989176580359223,5.0,0.11686968578929537,394,21.763959390862944,717,83.41223918129118
398,0.25658724034005315,2.573404478656403,5.0,0.12856622754010844,17,504.4117647058824,996,257.7255856694296
399,0.2538384119769494,2.6232073711219965,5.0,0.11788181796794886,69,124.27536231884058,1001,243.40524353717294
400,0.25301958929473245,2.6108584091439235,5.0,0.1228120422944319,361,23.753462603878116,752,85.78542221902094
401,0.2565287397535838,2.6695731280615815,5.0,0.12286849310957185,338,25.369822485207102,887,101.97567252802234
402,0.2531704420444874,2.635763937485421,5.0,0.13105661048052014,22,389.77272727272725,832,295.0617703924171
403,0.2539308610817144,2.6531782132027057,5.0,0.12206084215322342,20,428.75,813,255.38478321936097
404,0.2553668393377929,2.5913762537905294,5.0,0.13093874765890118,20,428.75,1037,300.48525338192553
405,0.2543893996740512,2.6230522509913694,5.0,0.12378762718407832,19,451.3157894736842,738,160.37818877547858
406,0.2525729596803239,2.6459027291812456,5.0,0.12887737442770045,17,504.4117647058824,835,239.84113831096113
407,0.2525242501697729,2.6158385817588057,5.0,0.11268368878947517,465,18.440860215053764,735,75.00237449511309
408,0.2555872901801715,2.6100221600186613,5.0,0.11863567877396415,393,21.81933842239186,882,89.61044009838322
409,0.2533443132027099,2.7134324702589225,5.0,0.12214724701905198,304,28.207236842105264,718,105.43312834631853
410,0.2516298103570122,2.696003032423606,5.0,0.1264257210987276,51,168.13725490196077,840,259.90850725107873
411,0.25201522326569237,2.6531618847679033,5.0,0.12044244380725466,362,23.6878453038674,1059,99.19200821209004
412,0.2549307621535626,2.6261184977839984,5.0,0.12349715336301031,341,25.146627565982406,622,94.83754698714382
413,0.25361496706878994,2.649331391058873,5.0,0.1254719306439398,52,164.90384615384616,1182,286.839693880061
414,0.25271102516258986,2.650888733379986,5.0,0.12565052392210363,14,612.5,1092,260.4857413152809
415,0.25383532250778984,2.643529274550968,4.0,0.12076697820677988,303,28.300330033003302,773,111.63920656353352
416,0.25552106217228193,2.658446466060182,5.0,0.1231129252626901,16,535.9375,925,161.6954965166006
417,0.25700448960715977,2.6189246559365524,5.0,0.12276555937676818,18,476.3888888888889,971,267.1994966081604
418,0.25278052451313315,2.642333799860042,5.0,0.12208401704596639,348,24.64080459770115,738,86.76613600923642
419,0.25366215882514903,2.6582155353393984,5.0,0.12104559308591795,357,24.019607843137255,703,91.66127607391725
420,0.25632220925282967,2.636944250058316,5.0,0.1289263378544445,20,428.75,871,275.09287068188445
421,0.25496017486101885,2.6661336599020293,5.0,0.11782006778052086,398,21.545226130653266,837,90.67059888594427
422,0.2539512311516537,2.6499696757639373,5.0,0.119124305189372,365,23.493150684931507,805,89.81883185516615
423,0.2548095044071676,2.6268077909960343,5.0,0.12195863897459831,318,26.965408805031448,723,99.89372685551608
424,0.25319545789864406,2.599919524142757,4.0,0.12626411316010672,54,158.7962962962963,903,255.43553072478574
425,0.25154287094979666,2.657478423139725,5.0,0.1266977011597267,16,535.9375,1064,344.8007520202791
426,0.25282711929545393,2.6645218101236297,5.0,0.12513754378237033,21,408.3333333333333,995,258.8526577277089
427,0.2542150453304058,2.596356426405412,5.0,0.12461052837465623,42,204.16666666666666,1058,302.60660590361863
428,0.25444019817034247,2.6392605551667834,5.0,0.12737127200758747,20,428.75,771,279.3961121776751
429,0.2542466049810172,2.619206904595288,5.0,0.12592259687094204,21,408.3333333333333,904,276.4289856852644
430,0.25404570812764166,2.6268340036709525,5.0,0.12585322409212815,23,372.82608695652175,1035,302.6577421522339
431,0.2526893455485214,2.668643573594588,5.0,0.12655383954481703,43,199.41860465116278,978,302.2171737657925
432,0.254355565012887,2.652615492300513,0.0,0.12784583161734517,22,389.77272727272725,811,248.61506057981973
433,0.25534788805005093,2.652333799860042,5.0,0.12403529531655014,391,21.9309462915601,949,97.39682238983212
434,0.25454499456467183,2.64328084907861,5.0,0.11204718811284853,471,18.205944798301488,729,66.06965736975343
435,0.25608896124812364,2.578385346700792,5.0,0.12330016095059322,22,389.77272727272725,889,271.4132930050308
436,0.25939020129808465,2.625395381385584,5.0,0.1262821175427219,17,504.4117647058824,699,161.35822727289278
437,0.2530281546674392,2.6372113365990204,5.0,0.11968699383098869,25,343.0,840,238.18043580445476
438,0.25137495410959354,2.6866585024492653,5.0,0.12296471746145626,21,408.3333333333333,791,233.03368514594283
439,0.25388596763872023,2.7168556099836714,5.0,0.11844969884981481,393,21.81933842239186,690,84.75340930832338
440,0.2531375384834692,2.598813855843247,5.0,0.12262190903396611,325,26.384615384615383,711,101.39684296522063
441,0.25359270382852184,2.6744098437135526,5.0,0.12461337885476666,21,408.3333333333333,916,302.34076223350456
442,0.2540099560735643,2.656406578026592,5.0,0.12216360241816887,21,408.3333333333333,764,215.08743146591152
443,0.2542996728395229,2.6355481688826687,5.0,0.11586610483265805,475,18.05263157894737,633,66.03587038334028
444,0.25368604326303135,2.616917424772568,5.0,0.12261395360646485,358,23.952513966480446,783,90.48346545978957
445,0.2561923277020919,2.6691614182411945,5.0,0.11390979988987929,456,18.80482456140351,922,82.90701869355472
446,0.2538554799571299,2.6720363890832752,5.0,0.12308766538058291,325,26.384615384615383,642,101.56396882415343
447,0.25595984091804586,2.6457349510032664,0.0,0.12571729314466806,19,451.3157894736842,850,249.82753053626897
448,0.251653923092448,2.6396687660368556,5.0,0.12355633018890905,59,145.33898305084745,794,235.36128810394644
449,0.25408315205515475,2.6362397947282483,5.0,0.12503370413062131,14,612.5,923,156.56616583960368
450,0.2551383825754104,2.6418975973874503,5.0,0.12374442607104887,25,343.0,679,233.57705366752103
451,0.25049510847269946,2.648615581992069,5.0,0.11856841251377298,53,161.79245283018867,1019,271.6344212557841
452,0.2531318288284836,2.640788430137625,5.0,0.1256007852056066,19,451.3157894736842,828,273.1442750889178
453,0.25475118405227076,2.615888733379986,5.0,0.12819564534759872,14,612.5,949,285.92974911430855
454,0.25616148068468864,2.627016561698157,5.0,0.11712806748214397,424,20.224056603773583,882,77.52841406424842
455,0.25366280811022435,2.6855668299510147,6.0,0.12619293953108,17,504.4117647058824,878,205.2800264842062
456,0.254504030765201,2.6250583158385816,5.0,0.1284270885161563,15,571.6666666666666,809,170.57184866077858
457,0.25352132661450677,2.648683228364824,5.0,0.1241510289967643,18,476.3888888888889,826,178.8354733916341
458,0.2538386206054068,2.659048285514346,5.0,0.12228863217425555,353,24.291784702549574,707,93.33583315750586
459,0.2540436607146257,2.654040121296944,5.0,0.11306283274410399,431,19.895591647331788,841,77.30918882398204
460,0.2554162421340629,2.6548133893165384,5.0,0.12362151507121397,21,408.3333333333333,1026,287.21807433067687
461,0.2565498411610637,2.5931595521343596,5.0,0.13171160670443716,24,357.2916666666667,1157,337.6201612224733
462,0.2525958706573527,2.644703390329702,5.0,0.1289793096411281,60,142.91666666666666,926,227.32255289688166
463,0.2513663437645154,2.6421460228598086,5.0,0.1253705627375447,347,24.711815561959654,865,96.36492811432463
464,0.25280129613326124,2.6813016095171447,5.0,0.12084128326591631,346,24.783236994219653,728,87.80559752086342
465,0.2532810090435965,2.6332878469792393,5.0,0.12674636511571497,20,428.75,943,288.1988679714062
466,0.2537575443438727,2.626147655703289,5.0,0.12364526043813576,26,329.8076923076923,952,270.6496485283525
467,0.2551267610128755,2.6345602985770937,5.0,0.1246084380317907,301,28.488372093023255,898,105.04381634900683
468,0.2501924049901229,2.6165651971075343,5.0,0.12396170901894216,44,194.88636363636363,1174,289.57611779265875
469,0.2515271799671304,2.613261021693492,5.0,0.12517945237782574,24,357.2916666666667,929,299.81250796215215
470,0.25648162805339486,2.6591287613715884,5.0,0.12168981033146842,21,408.3333333333333,860,197.97819344403837
471,0.255835699103042,2.667139024959179,5.0,0.11862844639112191,404,21.225247524752476,850,78.24941878877003
472,0.2530916559412631,2.6841357592722184,5.0,0.12566526620076673,19,451.3157894736842,904,282.688233075085
473,0.2542704531618008,2.645809423839515,5.0,0.1225810621220896,340,25.220588235294116,783,95.31089154295431
474,0.25499581348561895,2.6475460695124795,5.0,0.12308285896633729,19,451.3157894736842,816,244.92663834655707
475,0.2520168967368184,2.6230604152087706,5.0,0.1200137529813666,337,25.445103857566764,727,90.4623343167405
476,0.2516431108481413,2.6090506181478887,5.0,0.1074117130433547,526,16.302281368821294,571,62.67859558577587
477,0.2549007772136632,2.6024049451831117,5.0,0.12548232728314274,22,389.77272727272725,831,249.51387861166103
478,0.2518423839158825,2.631141824119431,5.0,0.12259129896102873,23,372.82608695652175,899,309.22956889015717
479,0.25537689567571814,2.627160018661068,5.0,0.11616923655399361,367,23.365122615803816,629,81.90885267152684
480,0.2541925912892473,2.652311639841381,5.0,0.12013946526170936,391,21.9309462915601,831,87.14034797023176
481,0.25515336479412926,2.6339909006066264,6.0,0.11661926763262784,428,20.035046728971963,796,83.16011010041836
482,0.2523222181384145,2.619126428738045,5.0,0.12274982142976275,51,168.13725490196077,1125,286.8730688504589
483,0.25277510635419,2.6010730114299045,4.0,0.1172718305188131,400,21.4375,652,85.0306185661965
484,0.25603841656463644,2.581487053883835,5.0,0.12674326659429191,28,306.25,790,276.2804766640493
485,0.2534829402901707,2.654414508980639,5.0,0.11523746551177336,393,21.81933842239186,683,83.6127352668178
486,0.25215687283932664,2.6411418241194307,5.0,0.12333659183085888,17,504.4117647058824,1355,256.5336943408798
487,0.25202387554333905,2.656698157219501,5.0,0.12209922410402424,291,29.467353951890033,916,109.29619329575685
488,0.25260803504279955,2.650868905994868,5.0,0.1271182533051069,19,451.3157894736842,926,218.43463496133694
489,0.25392975653007366,2.6559097270818754,5.0,0.12688461169075416,25,343.0,1163,351.64686832104735
490,0.25589457741174315,2.6671786797294144,5.0,0.10476092196826939,551,15.562613430127042,686,62.90951629986411
491,0.25666669002494863,2.666473058082575,6.0,0.12227426681042046,293,29.266211604095563,709,105.21736375951119
492,0.2531623845316718,2.6211045019827384,5.0,0.11965100082242157,340,25.220588235294116,695,91.40482764767425
493,0.2559127670323159,2.599833216701656,5.0,0.12056902942331231,347,24.711815561959654,1073,104.40258454015107
494,0.256252501029257,2.6121331933753207,5.0,0.12147323666515644,330,25.984848484848484,618,94.32202937266057
495,0.25462877470887624,2.6252157686027524,5.0,0.1271199895116195,18,476.3888888888889,911,202.45853866049515
496,0.2541000788656626,2.6754630277583393,5.0,0.12294217084755284,350,24.5,888,98.13698152509656
497,0.2551128741163851,2.6452227665033825,5.0,0.1287214486588445,52,164.90384615384616,1070,288.8036503348695
498,0.25328068632042244,2.631665500349895,5.0,0.12274019915738174,24,357.2916666666667,1027,293.0383193325102
499,0.25435298318367844,2.662860975040821,5.0,0.13078509889707945,43,199.41860465116278,1118,326.71687711748507
500,0.2522874560197982,2.609805225099137,5.0,0.12080243565583569,363,23.62258953168044,785,99.74213715864909
501,0.25371884392915983,2.6516200139958013,5.0,0.11985871003979126,307,27.93159609120521,767,99.63711949615755
502,0.2540571575722722,2.6188441800793094,5.0,0.12340366157297249,23,372.82608695652175,953,335.80864791592677
503,0.252287161760522,2.622120363890833,5.0,0.12424291988524402,26,329.8076923076923,710,234.04125527692256
504,0.25692588052835774,2.653410710793496,5.0,0.12479428893719063,51,168.13725490196077,1063,248.18581113223695
505,0.25384281104006723,2.6155201772801493,5.0,0.1132539002505171,451,19.01330376940133,656,73.17357671012779
506,0.2558728834965421,2.6591800793095404,5.0,0.12408029858366043,27,317.5925925925926,987,283.4046000906438
507,0.25524969958316823,2.669399346862608,5.0,0.11899568216614896,68,126.1029411764706,1311,268.64513766556337
508,0.25342861477720735,2.6925612316305108,6.0,0.12265971794736248,73,117.46575342465754,925,226.81813861606014
509,0.25266955828318055,2.6612059715418708,6.0,0.12549536366037495,56,153.125,927,254.37199015418344
510,0.25813501236237923,2.6540984371355263,5.0,0.12240471775633578,32,267.96875,908,282.6116465636855
511,0.25450277446604386,2.6762969442500584,5.0,0.1303652414204937,64,133.984375,905,238.94831372256925
512,0.25747042427132094,2.6452892465593654,5.0,0.12617137997395378,38,225.6578947368421,992,282.8484135880066
513,0.25335830526270675,2.645208770702123,5.0,0.12405061985676175,46,186.41304347826087,800,238.94128586482756
514,0.25565886121484416,2.6136587357126198,5.0,0.12860847294835973,17,504.4117647058824,903,287.6889780594415
515,0.2521327060308081,2.6748063914159084,5.0,0.12690917405954288,55,155.9090909090909,842,256.924627980289
516,0.2546553203547793,2.6116258455796593,5.0,0.12534162243727703,18,476.3888888888889,982,281.0935271180294
517,0.25264596144564994,2.6246606018194543,5.0,0.12390629685868816,29,295.6896551724138,1081,258.31604585886055
518,0.24970712249794919,2.6366028931404575,0.0,0.12133176198644688,22,389.77272727272725,964,270.27123275738825
519,0.25661125997146217,2.656869605784931,5.0,0.12380413443336191,315,27.22222222222222,773,108.14411966114454
520,0.2529992075412716,2.64585607651038,5.0,0.12463289136511287,20,428.75,870,242.1220508338718
521,0.2528318150190128,2.6555481688826683,5.0,0.1277148694835032,26,329.8076923076923,952,274.4848348383076
522,0.25253963916689653,2.6250933053417307,5.0,0.11048264560440044,594,14.436026936026936,529,55.63487371640518
523,0.25431279683078994,2.657509913692559,5.0,0.12375050250953361,315,27.22222222222222,1004,108.73381571882784
524,0.25518853222964777,2.6192313972474923,5.0,0.12260563400948415,21,408.3333333333333,1090,282.04665830375916
525,0.25384962081076173,2.6578609750408213,5.0,0.12394066555399459,16,535.9375,958,146.81172839303406
526,0.2552919192743668,2.6237590389549803,5.0,0.12406220134704027,20,428.75,802,229.9971467214322
527,0.2534604982201271,2.652689526475391,5.0,0.12109811818707762,369,23.238482384823847,786,95.11913815434463
528,0.25472351003552895,2.634489153254024,5.0,0.1241257647530912,22,389.77272727272725,926,267.1422725845778
529,0.25325987769059377,2.624625612316305,5.0,0.12250134037019324,18,476.3888888888889,982,181.7562894797099
530,0.25389815198897403,2.6476650338231864,5.0,0.12573728831744851,15,571.6666666666666,942,183.4461471083241
531,0.25519022321413587,2.623362491252624,5.0,0.12973047425378748,17,504.4117647058824,1009,345.84747723331816
532,0.25650062615941693,2.658938651737812,6.0,0.12491971261493168,24,357.2916666666667,927,262.6560614134428
533,0.25507617673747957,2.703200373221367,5.0,0.12080846351418419,372,23.051075268817204,929,91.98965623200527
